name,susceptible,exposed,infected_tested,infected_nottested,removed_tested,removed_nottested
Doetinchem,57074.872276181355,0.08981858048743643,0.0020501652384879382,0.028702313338831137,0.0004768506389178671,0.006675908944850139
Druten,18561.31737865811,1.9370952655281592,0.07739288870596199,1.0835004418834677,0.038975516384577386,0.5456572293840835
Lelystad,76944.93796893363,0.04360328909945474,0.0009965475563422318,0.013951665788791244,0.00023197092750904512,0.0032475929851266314
Horst aan de Maas,42140.30323034605,2.4310569261081945,0.099762678625467,1.396677500756538,0.05128483656428594,0.7179877119000032
Oude IJsselstreek,39559.95270778454,0.03346110791240625,0.0007497124629220521,0.010495974480908731,0.00017236137317741293,0.002413059224483781
Utrechtse Heuvelrug,49399.87103205856,0.09075260098991714,0.0020674192972984324,0.028943870162178056,0.0004802700665723072,0.006723780932012301
Oost Gelre,29634.979955445226,0.014167088828569185,0.00031846001934250835,0.004458440270795117,7.337104366034995e-05,0.0010271946112448997
Koggenland,22514.991086616952,0.006314371970693042,0.00014093789277710693,0.0019731304988794976,3.232951242305906e-05,0.0004526131739228268
Hattem,12039.993320797772,0.004743284340504264,0.0001050785636984796,0.0014710998917787143,2.3982628944690242e-05,0.0003357568052256633
Duiven,25399.790155717685,0.14711072291697297,0.003389410874465896,0.047451752242522544,0.0007928264189791416,0.011099569865707981
Ede,113391.56950414821,1.7647953976550599,0.07313747005206399,1.023924580728896,0.037909226889938384,0.5307291764591374
Elburg,23029.991293434654,0.0061883090638452645,0.00013672830606921416,0.0019141962849689984,3.1155446147898406e-05,0.0004361762460705777
Rozendaal,1489.990862677456,0.006429008195075197,0.00014651230939107971,0.002051172331475116,3.4041980512156055e-05,0.00047658772717018485
Epe,32539.933652227777,0.04627013443692006,0.0010828139542316748,0.015159395359243447,0.00025569523160566196,0.003579733242479268
Ermelo,26594.975540957435,0.017244255067400748,0.00039057293608772567,0.0054680211052281595,9.041289683206787e-05,0.0012657805556489502
Geldermalsen,26578.474657019542,0.8072685395571453,0.031895434010655685,0.44653607614917956,0.015976195382739457,0.2236667353583524
Westervoort,14989.924114335066,0.053331872683334655,0.0012196061907887017,0.01707448667104182,0.0002839799592490574,0.003975719429486803
Heerde,18564.986330331292,0.009651481059599877,0.0002176413857833984,0.0030469794009675777,5.023779068800678e-05,0.0007033290696320949
Heumen,16469.965397714113,2.6614159741703967,0.10545147551895853,1.4763206572654197,0.05276094526189178,0.738653233666485
Lochem,33544.95563295804,0.031145990654446138,0.0007146450768255915,0.010005031075558281,0.00016675834372285888,0.0023346168121200243
Zutphen,47339.922576925936,0.05440846260124437,0.001244485672335147,0.01742279941269206,0.0002898217580576772,0.00405750461280748
Maasdriel,24250.59998271423,2.3152550057052763,0.09244461108296365,1.294224555161491,0.04653954092167032,0.6515535729033846
Nijkerk,41774.929058149275,0.049751214272211325,0.0011450273479875882,0.016030382871826232,0.0002676817492800195,0.003747544489920274
Nijmegen,173512.42539467348,14.320736102108278,0.5844988533954775,8.182983947536684,0.29909242823300264,4.187293995262038
Oldebroek,23259.990967278784,0.006422361751277276,0.00014174735399878727,0.0019844629559830217,3.2276610665312216e-05,0.0004518725493143711
Putten,24424.979571634965,0.01441674302338183,0.0003255553550050936,0.004557774970071311,7.521944563922372e-05,0.0010530722389491321
Renkum,31393.147977914854,0.9799780174030948,0.03875296823361563,0.542541555270619,0.01938330294944638,0.2713662412922494
Rheden,43654.776342712525,0.1567265113738809,0.003615633264566312,0.05061886570392837,0.0008464184754963596,0.011849858656949038
Bunschoten,21024.964561119967,0.024801787904491168,0.0005743558095552609,0.008040981333773654,0.00013478366568505867,0.001886971319590822
Scherpenzeel,9704.988848772957,0.007881798248098797,0.00017715181625213697,0.0024801254275299174,4.081010357808561e-05,0.0005713414500931986
Tiel,41488.18524574355,0.9898644075688849,0.03714544435499214,0.5200362209698899,0.01784721223717037,0.24986097132038518
Voorst,24214.921753421328,0.054615381347333486,0.001274839017207582,0.01784774624090615,0.0003005741377785315,0.004208037928899441
Wageningen,38459.72571468153,0.19149310012952575,0.0044668107881832,0.0625353510345648,0.0010526704345729353,0.014737386084021094
Winterswijk,28899.98436064472,0.011045934479617072,0.00024882450525178575,0.0034835430735250007,5.740354814600482e-05,0.0008036496740440677
Wijchen,40860.77071479973,7.302545925298327,0.3040542796269263,4.256759914776968,0.1577283387046956,2.2081967418657387
Zaltbommel,27716.518606645564,1.812782907983012,0.07364175940855062,1.0309846317197089,0.03759893702166786,0.5263851183033501
Zevenaar,43224.739802834476,0.18237215901319515,0.004204468871183061,0.05886256419656284,0.0009838648966948008,0.01377410855372721
Nunspeet,26894.974655680577,0.017812463498995595,0.0004072880316012208,0.005702032442417092,9.483569671276594e-05,0.001327699753978723
Dronten,40744.96741636541,0.022965641380565283,0.0005206246408461683,0.007288744971846356,0.00012057490668051569,0.0016880486935272195
Neerijnen,12334.65468968553,0.2407633580540065,0.005638036045860359,0.07893250464204501,0.0013317610484051348,0.018644654677671887
Amersfoort,154337.00996306603,1.516678795144458,0.06433339189476733,0.9006674865267427,0.03389048403020752,0.47446677642290536
Baarn,24514.96675561177,0.02341193258557847,0.0005320706398696779,0.007448988958175491,0.00012342640302825687,0.0017279696423955957
De Bilt,42754.90446050606,0.06721163607172545,0.0015323712282307388,0.021453197195230346,0.00035615262899720056,0.004986136805960809
