name,susceptible,exposed,infected_tested,infected_nottested,removed_tested,removed_nottested
Oostzaan,9647.810794745168,0.8349614886864626,0.04512196911785776,0.6317075676500088,0.04516094862517692,0.6322532807524768
Opmeer,11418.010730990392,0.6808946126417069,0.04051112468444052,0.5671557455821673,0.046713835113116886,0.6539936915836364
Ouder-Amstel,13416.574320615031,1.3570466150077845,0.07088613317647263,0.992405864470617,0.06702271815412016,0.9383180541576822
Schagen,46182.77965704384,2.3279892810512957,0.14628107510611935,2.0479350514856707,0.17987583656819578,2.518261711954741
Texel,13533.181708517588,0.5292011839536779,0.03651804867961477,0.5112526815146068,0.04942130455109053,0.6918982637152673
Uitgeest,13462.439974253957,0.9142784791581033,0.05230989005613067,0.7323384607858294,0.05740659440293851,0.8036923216411391
Uithoorn,29200.348628745804,1.5280159815460967,0.09400191829194796,1.3160268560872717,0.114221766551161,1.599104731716254
Velsen,67569.20299272021,3.542996427232352,0.21851970561529765,3.0592758786141667,0.2650810178898082,3.711134250457315
Krimpenerwaard,55196.333581777486,2.8104011457140623,0.1753676003280917,2.4551464045932843,0.2150335381254545,3.0104695337563636
De Fryske Marren,51577.21066538436,2.458141607446429,0.15753497737864522,2.205489683301033,0.19787788983374696,2.770290457672457
Midden-Groningen,61115.33352193788,3.1450672737094236,0.19576695982680647,2.740737437575291,0.23899375940117662,3.345912631616473
Weesp,18746.756888306536,1.1074548454575535,0.06598517375261423,0.9237924325365992,0.07639194944792016,1.0694872922708822
Zandvoort,16897.27867427871,0.8974521479213635,0.05508601538101088,0.7712042153341524,0.0665055561768068,0.9310777864752953
Barendrecht,48331.35183399978,2.9974207045288814,0.17639055848642232,2.4694678188099126,0.20032579455971516,2.804561123836013
Zaanstad,153637.1066519103,7.208255111770532,0.46141776705352355,6.459848738749331,0.5842550981424421,8.179571373994193
Alblasserdam,20006.707150699647,1.0965333696042203,0.06680061854385545,0.9352086596139764,0.07962044350615598,1.114686209086184
Nissewaard,85372.45137090323,3.899157960895287,0.25319818376932923,3.5447745727706095,0.3234332252896336,4.52806515405487
Montferland,35314.26666686234,1.889122970748466,0.11638782773210393,1.6294295882494547,0.13989285006167107,1.9584999008633952
Drechterland,19381.718309659514,1.1048005651265274,0.06679730217039154,0.9351622303854816,0.07832868285339929,1.0966015599475902
Alphen aan den Rijn,108888.53615372755,5.226312792419343,0.3322505487169808,4.651507682037732,0.41691834995136584,5.8368568993191206
Brielle,16832.19233338707,0.9373210200643778,0.057118294392939424,0.799656121501152,0.06757141179845674,0.9459997651783942
Capelle aan den IJssel,66404.1464328336,3.591621269283085,0.22034816839964377,3.084874357595013,0.2637815580748802,3.6929418130483227
Delft,101367.98272408932,5.717090769178422,0.34585173344475045,4.8419242682265065,0.4074939426552809,5.704915197173934
Dordrecht,118666.83332214488,5.800963469558266,0.36715132179570925,5.140118505139929,0.45722963724256904,6.401214921395966
Gorinchem,35749.07265921741,1.9869268874557848,0.12014661414147915,1.6820525979807082,0.14254764553441282,1.9956670374817795
Gouda,71738.80760670852,3.616207624154019,0.22639769044366875,3.1695676662113628,0.27868135404468614,3.901538956625606
's-Gravenhage,524750.458780554,23.722261935665454,1.5420995726614106,21.589394017259746,1.9791642613700167,27.708299659180234
Hardinxveld-Giessendam,17867.19705837545,0.9107870088208698,0.056652717172796685,0.7931380404191536,0.06949092387620463,0.9728729342668647
Hillegom,21311.559931068638,1.142457066951518,0.06946558394379003,0.9725181752130605,0.0837085403504417,1.1719195649061838
Hellevoetsluis,38709.35797284059,1.742893280521924,0.11380044397796907,1.5932062156915665,0.14614181461523174,2.045985404613244
Hendrik-Ido-Ambacht,29725.124522276965,1.6191555807766322,0.0989259892319356,1.3849638492470986,0.11816215358546707,1.6542701501965393
Stede Broec,21546.76239395362,1.02054758764161,0.06540273608868954,0.9156383052416537,0.08240116116052813,1.1536162562473942
Katwijk,64520.884805826885,2.769411515197969,0.18316148586388104,2.564260802094335,0.23989069133038468,3.358469678625386
Krimpen aan den IJssel,29115.590016582417,1.398158423172548,0.08909558202287816,1.2473381483202945,0.11169275093801309,1.5636985131321834
Leerdam,20896.83156132928,1.0114762651581004,0.06384234286529647,0.8937928001141506,0.07995515083908668,1.1193721117472137
Leiden,123630.12740962328,6.530209780829217,0.4026829370787083,5.637561119101916,0.4868091026457012,6.815327437039818
Leiderdorp,27125.46221097474,1.5250430329016713,0.09211414946921641,1.2895980925690298,0.1087355833547981,1.5222981669671731
Lisse,22711.28016976801,1.244310876018699,0.07519977013982286,1.05279678195752,0.08983485359127676,1.2576879502778746
Maassluis,32455.132396146557,1.532614075376822,0.09831772213281054,1.3764481098593477,0.12401492973848224,1.7362090163387514
Nieuwkoop,27895.528029732686,1.4699055663361522,0.09053050182425497,1.2674270255395697,0.10960714490776541,1.5345000287087156
Noordwijk,25835.71437467941,1.4331195732034208,0.08697573759942992,1.2176603263920187,0.10319131222674108,1.444678371174375
Noordwijkerhout,16317.260318229219,0.9241591029862003,0.055578213440638236,0.7780949881689354,0.06545663107893637,0.9163928351051095
Oegstgeest,23605.849263326447,1.4280849833550975,0.08454233435257756,1.1835926809360862,0.09696777832736066,1.3575488965830493
Oud-Beijerland,24011.142766448782,1.26665571808896,0.07816962111019173,1.094374695542684,0.09453556776478403,1.3234979487069765
Binnenmaas,29110.128905417234,1.6357223701465127,0.09892553856129278,1.3849575398580989,0.11676594227964972,1.6347231919150957
Korendijk,10953.263058205846,0.5662975655071624,0.035172997036836774,0.4924219585157148,0.04286995153956289,0.6001793215538804
Oudewater,10178.431974884148,0.5037900493385384,0.031668318563696646,0.4433564598917531,0.03928068587057817,0.5499296021880943
Rijswijk,51020.58832956468,3.3028340200652675,0.192405473747675,2.69367663246745,0.21485028726863775,3.0079040217609285
Ridderkerk,45397.487346049355,2.5060947429475986,0.15253293467504672,2.135461085450654,0.18123767917076433,2.537327508390701
Rotterdam,634569.3727570391,30.237933107561332,1.9309909035435087,27.033872649609123,2.428296420008669,33.996149880121365
Schiedam,77827.51917071016,4.083670720508129,0.2532053814759165,3.5448753406628306,0.3066051898123427,4.292472657372797
Sliedrecht,25001.055443955967,1.2832343838660472,0.07982811805625065,1.1175936527875092,0.09759332595472141,1.3663065633661
Albrandswaard,25105.819878592745,1.3979370671836304,0.08492701565074197,1.1889782191103877,0.10055194035395824,1.4077271649554155
Westvoorne,14252.700625832,0.7547129521378007,0.04666906803189351,0.6533669524465091,0.05630834635889427,0.7883168490245198
Strijen,8783.569420149914,0.47421312763054724,0.028990737228946753,0.4058703212052545,0.034767044267966354,0.486738619751529
Zwijndrecht,44412.917551737606,2.315949774546434,0.14347817090640333,2.008694392689647,0.17428839495031495,2.440037529304409
Vianen,19716.25813494657,1.338681051842505,0.07635709769365562,1.0689993677111786,0.08385516907907634,1.173972367107069
Vlaardingen,71979.2878708483,3.356784656494818,0.21625764897465588,3.027607085645182,0.2740986507064355,3.8373811098900976
Voorschoten,25306.156088999924,1.221838238382599,0.07764387814945438,1.0870142940923615,0.0971609726299721,1.3602536168196098
Waddinxveen,26530.596773765843,1.4714627251196921,0.08940486274897613,1.2516680784856657,0.10604603785341928,1.4846445299478699
Wassenaar,26045.661748114242,1.4498981178346046,0.08817356685087159,1.2344299359122022,0.10438335101028268,1.4613669141439574
Woerden,51501.731727930804,2.719669772039098,0.16740523156956993,2.343673241973979,0.20250158824097275,2.8350222353736183
Zoetermeer,124766.42947930367,5.822085342764104,0.3748416719222576,5.247783406911606,0.47505401831618155,6.650756256426542
Zoeterwoude,8363.413502709724,0.5655940252149055,0.03242520436803621,0.45395286115250694,0.03563501330280007,0.498890186239201
Borsele,22686.33009892801,1.2026741375336423,0.07459998037519437,1.044399725252721,0.0898818152551246,1.2583454135717447
Goes,37259.1630462478,1.88268295973375,0.11831339770820462,1.6563875679148645,0.14530465512271454,2.0342651717180034
Kapelle,12622.924841988113,0.6876578824854852,0.04217769500312105,0.5904877300436946,0.05032231362356771,0.7045123907299479
West Maas en Waal,18821.91318107912,1.0254348007591876,0.06262269195768733,0.8767176874076227,0.07480291605072156,1.0472408247101017
Hulst,27396.57342154662,0.9381337995625205,0.06856730168855993,0.959942223639839,0.09732900856630347,1.362606119928249
Reimerswaal,22356.47055441994,1.143072715909177,0.07158394585365897,1.0021752419512258,0.08750757842305448,1.2251060979227628
Tholen,25526.219344397727,1.1774028718654947,0.07640466082861544,1.0696652516006162,0.09714552119835533,1.3600372967769747
Middelburg,48018.0936627285,2.108618881642614,0.13935729513573258,1.9510021319002564,0.18049059752144184,2.5268683653001855
Giessenlanden,14582.197151310455,1.007759945702682,0.05724182363768371,0.8013855309275719,0.06243075928520494,0.8740306299928691
Zederik,13837.517728492336,0.8664771223873541,0.05049426332780782,0.7069196865893095,0.057225362357192736,0.8011550730006984
Terneuzen,54578.05130029112,1.933074282549248,0.1391757230679638,1.9484601229514933,0.19519930535410773,2.732790274957508
Pekela,12513.015333037883,0.6458944090208216,0.04022397311739022,0.563135623643463,0.049027530422232284,0.686385425911252
Reusel-De Mierden,12903.190387839959,0.545312310552941,0.036393442480670765,0.5095081947293908,0.04789321415200834,0.6705049981281167
Roerdalen,20691.93664842909,0.9544435949525727,0.061888629144450646,0.8664408080223093,0.07870523591924289,1.1018733028694006
Roosendaal,77153.86464339547,3.415407463834863,0.2245261469990233,3.1433660579863254,0.2901371290469776,4.061919806657686
Veere,21891.72382088785,1.025308013425699,0.06629866701112207,0.9281813381557091,0.08375940623687521,1.172631687316253
Vlissingen,44383.75761395433,1.8766798546061214,0.1257889903545997,1.7610458649643959,0.16525808904991363,2.313613246698791
Maasgouw,23726.28313364479,1.1978973521069127,0.07536537598477061,1.0551152637867887,0.09256589088930443,1.295922472450262
Eemsmond,15652.476165858763,0.8314353937479302,0.05113200453803821,0.7158480635325348,0.061694578627995336,0.8637241007919345
Gemert-Bakel,30020.488411920716,1.4190609891192525,0.09122835637691669,1.2771969892768338,0.1149401163004968,1.6091616282069552
Halderberge,29580.427451703603,1.4642419208113988,0.09258537809470671,1.296195293325894,0.11463504694424045,1.6048906572193666
Lingewaal,11152.997997502362,0.6987935472140454,0.04073264642378695,0.5702570499330173,0.04614795027133636,0.6460713037987093
De Ronde Venen,42758.08821418048,2.2837095598365944,0.1399503877889282,1.9593054290449947,0.16858802952304366,2.3602324133226116
Tytsjerksteradiel,31959.8500259607,1.6898643736743928,0.10450177179387074,1.4630248051141905,0.12617220591449924,1.7664108828029892
Aalburg,13072.901700520331,0.689849441636063,0.04249025257410495,0.5948635360374694,0.05140641662802503,0.7196898327923504
Asten,16717.297761041707,0.8861711371032531,0.054899915358255134,0.7685988150155718,0.06617127272063407,0.9263978180888768
